author_name,COMMITER_HASH,T_api_design,T_bad_practice,T_brain_overload,T_cert,T_clumsy,T_confusing,T_convention,T_cwe,T_design,T_duplicate,T_html5,T_misra,T_NOT_DEFINIED,T_obsolete,T_performance,T_pitfall,T_psr2,T_redundant,T_suspicious,T_unused
Ryan Boren,25b507c295b027e0ad577204e81e6a5bad632f30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,1935f7c897e4ca992d914d2b8c3cd15e6d42d87c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,a507894ed396a0480bfbfd408fd8785a245e4ce6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,feef0aee85c25ca761d92c52afb94b089af49e50,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,39541ea299e147fad4077c9e6e1b5a5a8191a138,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
jverber,b8faed46d6d1ab45914a992e871d3b155147e2e3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0dfe8ffc7f97d6deda6ade42c6e32fd43efdec99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,a176321405fe0c14a958337c0cceb4257a67ff48,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
jverber,9724fbd2da670a1753f4d20f0172a34fc8691b54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jverber,d2e20de82d19156b72833e247310e1e794524b5c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
michelvaldrighi,d596c91d88a0e8e81fc91b2cd547a9bf8ebb2320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,475e0b9e07d5a48459297f870d9ae42a1139f729,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
jverber,706b9537f21aa1b87e0b43d094d82be22710551f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,4c0a18c68efc781cf08b149d8c17f38d63d54e26,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
Matt Mullenweg,8c3c6b25403bfb23c2a5a4382140466686c36661,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,30de863dfdcffa582c3e2ba4d0007a5aa40d6311,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4143fbe12c69b13be2e0baf3c8d90d5167d7e6f0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,3a5935b85aba54e8c3af964884fea7c367300e00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,483dfd53886947ed3daadf0955918febd17201b0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,fdaf705b04d736324ab817b17fa5a4b01d9fe51e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,77614fa3e1cf5171b7124dbf2921f334449e0cd5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,749898bcf20b6eb6b1236d765a8382c46d6563a8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,e89a09ae39da4ffb72d77312fec4467acb123aa4,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
Matt Mullenweg,fed106eb5781a39ccf94080c8bca1c1dc02f9879,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cf3a6080bd59246e55c57fc401df17c25bd45b6e,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,82e38938fafc71b43aab801e71121676dba4cef9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,aaac167408f8100b0753841d9fd9c20a98e1b68f,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,244ed3485f7f5c2e8b64d4f6193c3680f07d8efe,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ec57c1a114be5da5bf0a27eccfa1da4a1891ae1f,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,f261bc462e0af88de006a42545dbe111e33a259d,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0
Ryan Boren,01b53facab5b7d72cc630f6ee72faec32710009a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dougal Campbell,056158bcadfb2586493101925151af3d6eb62a86,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
Matt Mullenweg,e264a11da19342ebfd57ae66bedd3710ae8cc7fb,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Matt Mullenweg,13b77cd51bc288540e43fcb754f945734abde6ab,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,4d3ef9eb4daf0e93592dd487309026fc07ee7684,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,a1d2b2eb86b8aa7cbb1e4d336a5dcfadddf37198,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,046c5333e8b315364e89316dda8bb46f3463e9e0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,6c12d408ec23c87cc69d3a3a5cfd5d6129a09339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,8da221507615d8c632fc8c3f2fdd92036415d918,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
michelvaldrighi,e9cbd77e2e6ca7eadd9e7d01678cec3aa6d8243a,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
michelvaldrighi,d13b1e73bda0139c70d55919752cf57e82bb5858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
michelvaldrighi,63ab3d066cba6f380f4adc86738f2682fac0672d,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
michelvaldrighi,1aa3ba1de0e125b2155db31e82c4e439e459f2b6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,b9fc57acbc2cdf7041bd86196f195dc329dd2912,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,6e1c5714909a05c77f8a364aaab8d6b4b72d9042,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
michelvaldrighi,8ff923a591427a8dc3dd6be72a38865e88508b5b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,09754a9dbca4dad1b5f158fb5d88fbd437c2c324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,68246928c2399b90f889ddb815d9c7b2b91c0c1d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,6b0bcbf2f513ae736c0af156d54a7c4c1182a497,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1
Matt Mullenweg,94c29fd51e7e010129eb925fd6541ab27ec5a384,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,0ed9084d7dfac1a2c638c9919c48c46992c5fe8c,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,122631f99eeaf382cff3271da795522e0eb51b47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matt Mullenweg,bee968657065253ca34739997cc7d4420f1d9606,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,31ed31072725fb7fb4bba8350203af0496de9bfb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,f0edc5ccf7380fa8c8b032387919cb94a58c88ae,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,33e49f7c7178c6803a41268e04b5bf0091ec8ad7,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3c0cfd3fc8536f9dcabd48c0ec2cebd510cdd9cf,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b04ce2a5aa2c4432abbc31f1a75fa2ae1e0d6ad1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,bce7d330253d9153a42122088b848b28525bb69c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
michelvaldrighi,54cf4d7e786b6be357a5ee359e51b05c753f1fb9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,3c7fe8a8d0f7ca8578b46c92eb1a379c472640a3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ebcdb0990e435032c5eb97b2c62ab32e96ab6a31,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ddf9be9ef1ef9f6a14e54cccb7987af982ddbd51,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
Ryan Boren,3dc410d34d331c7b874e7b7f24ee16485799a786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,9c5213c6b89e5cde4c674ef97f294370d98e7fe1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9d7f710ce784c9e8caca9daeb2d8fd2f73a02ffc,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,2059519dbf1cd7971c68f06aa6ad884687b15203,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
michelvaldrighi,f1715a525088e4252780c6aadce398fffe0bf7c5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Matt Mullenweg,b47e9a5139c721f1769396d2788ce61ca59e8b39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
michelvaldrighi,ea193a0f97b144ebecd64883a5a4af7451b0e040,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
michelvaldrighi,e9dd8f6187a7f724a261c86bed3bb72ca792561c,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
michelvaldrighi,c7f5afd9db22f3e4fe2a6ad5ac3714349f2c879b,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
michelvaldrighi,d1d60768cc00bf6b2d243039dd13c7696ee9193a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,45d9bf4b56623c037222e68faa96651e55eb3d47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Donncha O Caoimh,5e0e0bf9a986635eb989407cfcda27236cf174ff,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Donncha O Caoimh,febf75f50de3a3cc578b50aacbcfefd03f0048d7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
michelvaldrighi,511ff5606885491b097b37b7fec6213a6e598009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
michelvaldrighi,38116183ddfed4b636c1e3815c708c81edb1b668,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
michelvaldrighi,2b1066d6d79c82968bb02d279f1757a504e223c2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
michelvaldrighi,9292898d64fe45b9afe8182e5c39d567cf59f311,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,606c252dcec6611c925564bc87462d6f02fdd721,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
michelvaldrighi,5f1af068d7369bd45aef63b3268a8ec25cf417a4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ebbf0024308d22753854e80e7a3fc01e8e7574f3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,1268dcb29b3600e00b0ce66432437d3a4c1a856c,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,f8df0db15f8fef7c60f205c18c059f5cb3cb9564,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,1a3c14d8a9c34fcd533fa2150445f12d461a5a13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Donncha O Caoimh,4797b29430ecfa5ff1a21633e757a8474fb55b1b,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,bba129ce12e680af66c0098bd58d41f2db7f5b5c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,c4b24f1bf6b1ae57be37aa09eb969ea8738454a6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c54a49b9aaa70433860063f225befc5a4ce02ebe,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,4b44c46602ec6672e34fbc7532909de75369586b,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Donncha O Caoimh,e2c540b1ddbd54e6c518fccf8e6b9129fcdaeb6c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,c701b9129a536253551079d439a1e19a9bc059d7,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,13ed1f3830a5b6035ef1caec1220dd640521f098,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Donncha O Caoimh,24359ab0fb05ba8f68bbcbcc671ff7c1afda95e9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,236c6ede65a333c85abbd05ffc28533291fb67d7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
michelvaldrighi,33096e5712038d31c36c53024c427a9a4a1e9d4c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Donncha O Caoimh,2b105ba050d89c69904a913734176417567f6924,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
Ryan Boren,707bf8bb4495e8fc0ea0e3ea125897cf63159a4f,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b4984a31c2ec5b12b6908f32b50bb5f3dcd51b65,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,53316541a9cbd0953921180d8ee433da8d244fdf,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,8485291bd9694ca177a5a1a1187629c4c90838f6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Donncha O Caoimh,64c7ac39be084000568eb876b97cf04347ef6bbe,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
michelvaldrighi,7e11bf0ee6f7aa1e23ac6538340bc8e9cca91c14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
michelvaldrighi,38f8395c4af36481e747e2a1b8ce43325954c3b8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,e626ba0970a2e0e93cf1d34b63fdce8d4482268c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Donncha O Caoimh,cc9dc67ff8387fe33862faba36af2776f4fff1c5,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
Donncha O Caoimh,e7ecb7ad81077eb129da67d79e1839ce70aba02b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dougal Campbell,a2e4222fc008fbb946931964c31b9f93923f1b8f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,fb09e46ffe18c26e083c1c95d69093f2465afab7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,d3f7d9e4c8d0bfaffdbc773f0fc12924cd1b23b4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,00d3226b7b668724918f43c5e23e108b8be81976,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,feca248c64983b6b8b6adcd8b4843644c949e2e9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dougal Campbell,9ef62e7f0ca57a25f7b71ec74978c701ee5fa89e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8a56739dc3817fcb5538fc415fbc21b360df7ca4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,70fdfb47851635fc283ed0be928b8060590799b3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,464d959270a63f15bc3447955580cc3b12e7c4a0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,0e36c1f6150fd658a203b74b68b354c1fd8340c0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,20c979050f0c6641f7916738969f40560e815b71,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,4ef178d2e0beb8be9ed8ffb43829b7e94f982856,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,fb26f2cb348b86f99b6daa2e130dd840d33a2084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b04059c4a56d1e161d3bd2489b1912a3ef47275b,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5710a6ac384797546214112cdd7e29f78e559f14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,6fc5d2939d858a58b457e31f5cf26afe96fd2af8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,53f1d3cf605fae39c98b62ae313618e451555ce3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,226f4159358e63807d8af6d199d28ccf7b09f5a3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8afcef0203e7ac1366a9fe372b1ccfc0272e06a6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,489cccc40ae10d332403535c5e3a2805717c0800,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8629ed18c3d285e650f6f9c63da9bea514637895,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,8f20ed5791f8b80ec2a59c38004dd3b87906adc6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7a8b254be0e569fd5cd3c7236ae981a085519ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,a5fde76c26b9b57524617e2fca07093aa641ce37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,e519f7c239720fe28caf34133df8785f85730755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matt Mullenweg,f82891929aa6145a40aa762da4b2fe2e48eeb2eb,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Matt Mullenweg,28080bcaae9d19159fac21257a20f78969c76728,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,9b3f25f2e06a2339b5536f31df5b4fbd7dc5e75c,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,1c6a2d83f5cfa242d0ddc9e318bd3a791dae30d9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,59d1012c9d66a873de66fb2d2a1bec115449de0b,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,485940f59627ce234f4cf73d719624d618c49183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,4157281a2d9910cfccedcd9b04d455884bf5623c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,c1676ef38e65703cfbb658757ac73dbd0f1c238b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,f730b81576935dcf41e9bb1f4fa076ef5b43d9ec,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,928966d6ce99c38915b4261ef7170f272a86aefc,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Ryan Boren,592eae2cdd4b198e848e82818b948a46990efea0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,48513d6d70a9aff0f7db62fd86065ee35d026b4c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,8515151df6ea5d83d1a055391bf458d3976019dc,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,59c3fe5b659d91859b1a64dfd8eb16532598fff3,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1
Matt Mullenweg,413186855c244e8a109294a1868d8110866ceded,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0971447cf6804d78a4c20cd25883e6552b0913ed,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Matt Mullenweg,3e301ced14743c2214050d6ee8c89cf36ccc5111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,960463fdee3069302532e513a0a01e63b1d76be3,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
Matt Mullenweg,61677a238f7482d4884c8bbe96db87ec45d26aa3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Matt Mullenweg,17234ff3f134527965571ddab2543f9ab5068842,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1
Matt Mullenweg,3835423adee7c2d458ef3a5607777975c95a2666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,978063ce7c93ffd673583403d6704db3d0bdec12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d6bf9eeaea72356a2fbaf165efa612190ec46a99,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8662dfbc3335133487d9dc9a778c2ca7ac81e462,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7c3debb42a08518f529c345211b4da64420993e6,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
Matt Mullenweg,9c4b2ed415abb529d7ed993f39e80a9db2fd5df9,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
Ryan Boren,0215f2ba6a89ecd93d7d23de72eade30ff1cfe5b,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,a7c55463754b13069190b8992cbad37052a2936c,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,df201019ca6f92499e270f9e06eb7a402e4cb050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,c136a2ad2187323ab572f79c32f60c6064e1c623,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Matt Mullenweg,0717e391568015db31451365199cecf907aa8017,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,824519adfa07346b576a8b75776bc88ed032e6c3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,b59a598718a73169a10bed7733195f2622a644ea,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,5dbc7ec739ab10f868e2d96e053cd18381380130,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,758d497b3fb5943aa890feee4788f811d5b00564,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1
Ryan Boren,506ed85f60ee0d40bf211853d2c22ee2e8d0b15d,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cecd758d0f6bb5fe7a26626b6f874b5c5b738329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,afe99eac27200889780e9d38ca94de834e004296,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,cc80dbb7f082228e92c40bad42300ee3c47ab598,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
Matt Mullenweg,1eb6a8e91dbf935b07c5e43b9439b3732ac540da,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,7e8f96ac46b6d938d3b4fc755bf1fc989fbf8c23,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
Matt Mullenweg,3696312ac73cd584b03f633c07b4ca975e60e93f,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,063ab31a4fab5317d36c1955a75a5d9823e119fd,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,85cca48589a1cf9e0a825514201d9d8a75071ac1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,f3f5516c9904c1a0356ec730b6189153625b5595,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5a5e186be5692e33cb566f10cb739fee1fb6687e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b55118a1798d1dc266a4460de6dc95b29eef8403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,efed9353fe94da1c0d10bb2376313efde64d032f,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
